# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=16
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1435443058
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# sampler_t=HMC
# int_time=6.28319
# sample_file=BOOSH-SAMP.TXT
# append_samples=0
#
lp__,accept_stat__,stepsize__,int_time__,energy__,rateA,rateB,rate_diff
-29.4809,0.99236,0.842541,6.28319,29.9467,0.753415,0.653416,-0.0999985
-29.1061,1,0.842541,6.28319,30.0675,0.742639,0.65186,-0.0907789
-29.3607,0.960196,0.842541,6.28319,29.7836,0.750151,0.651632,-0.0985185
-26.5841,1,0.842541,6.28319,31.634,0.646516,0.651436,0.00492009
-27.0433,0.928663,0.842541,6.28319,28.0213,0.665947,0.663471,-0.0024757
-26.7531,1,0.842541,6.28319,27.5416,0.654025,0.655507,0.00148182
-26.2692,1,0.842541,6.28319,27.0971,0.629603,0.655516,0.0259131
-25.7486,1,0.842541,6.28319,27.3658,0.599374,0.654914,0.0555401
-26.3129,0.906432,0.842541,6.28319,27.0928,0.632196,0.654112,0.0219162
-25.8325,1,0.842541,6.28319,26.7007,0.604187,0.656873,0.0526857
-25.5645,1,0.842541,6.28319,26.8154,0.580969,0.675794,0.0948255
-25.4306,1,0.842541,6.28319,26.3965,0.563873,0.691795,0.127922
-25.2077,1,0.842541,6.28319,25.4639,0.544668,0.693037,0.148369
-24.9935,1,0.842541,6.28319,25.3221,0.52613,0.690448,0.164317
-25.316,0.948675,0.842541,6.28319,26.3838,0.536289,0.717572,0.181282
-25.7722,0.927392,0.842541,6.28319,26.2905,0.565405,0.728781,0.163375
-26.267,0.937319,0.842541,6.28319,27.8197,0.550866,0.777511,0.226645
-27.2405,0.870802,0.842541,6.28319,28.0166,0.586546,0.803249,0.216704
-27.1168,1,0.842541,6.28319,27.3894,0.590319,0.794716,0.204397
-26.6761,1,0.842541,6.28319,27.1193,0.563099,0.791534,0.228434
-27.1894,0.904853,0.842541,6.28319,28.4023,0.603809,0.787709,0.1839
-28.0399,0.883033,0.842541,6.28319,28.7434,0.634774,0.802708,0.167935
-28.2647,0.984952,0.842541,6.28319,28.5395,0.629574,0.816614,0.18704
-27.1098,1,0.842541,6.28319,29.9945,0.600821,0.78603,0.185209
-26.9668,1,0.842541,6.28319,27.0932,0.591374,0.786206,0.194832
-27.4709,0.920597,0.842541,6.28319,27.6261,0.619629,0.788461,0.168833
-27.444,1,0.842541,6.28319,27.6273,0.610948,0.794683,0.183735
-28.0145,0.916683,0.842541,6.28319,28.2212,0.636069,0.800376,0.164307
-27.334,1,0.842541,6.28319,28.826,0.6334,0.765986,0.132586
-26.9241,1,0.842541,6.28319,27.3774,0.610373,0.766047,0.155673
-26.6318,1,0.842541,6.28319,26.983,0.597561,0.760445,0.162884
-26.5659,1,0.842541,6.28319,26.8093,0.587261,0.7664,0.17914
-26.8271,0.952003,0.842541,6.28319,27.0362,0.609155,0.761003,0.151848
-27.2014,0.933055,0.842541,6.28319,28.7596,0.631137,0.760033,0.128896
-26.448,1,0.842541,6.28319,28.4544,0.599101,0.745291,0.14619
-26.9095,0.917235,0.842541,6.28319,28.1228,0.631226,0.737815,0.106589
-27.2651,0.93829,0.842541,6.28319,28.2977,0.655403,0.726356,0.0709524
-26.7869,1,0.842541,6.28319,27.5405,0.632926,0.723698,0.0907714
-26.7916,0.998815,0.842541,6.28319,26.845,0.633751,0.722605,0.0888545
-26.8081,0.998602,0.842541,6.28319,26.9578,0.632832,0.725938,0.0931065
-26.6753,1,0.842541,6.28319,29.1752,0.628519,0.720759,0.0922392
-26.0195,1,0.842541,6.28319,29.4385,0.606699,0.686367,0.0796679
-25.7273,1,0.842541,6.28319,28.0836,0.587848,0.686654,0.0988058
-25.1083,1,0.842541,6.28319,26.565,0.539932,0.685956,0.146024
-25.2775,0.973794,0.842541,6.28319,27.2974,0.508295,0.739191,0.230896
-25.5454,0.952415,0.842541,6.28319,25.6409,0.538102,0.737416,0.199314
-25.692,0.97511,0.842541,6.28319,25.6953,0.550307,0.738179,0.187872
-26.0302,0.935386,0.842541,6.28319,27.0473,0.589081,0.721891,0.13281
-26.41,0.938574,0.842541,6.28319,26.5187,0.611606,0.724111,0.112506
-26.0576,1,0.842541,6.28319,26.4471,0.588381,0.725615,0.137234
-25.2919,1,0.842541,6.28319,27.2552,0.541027,0.709178,0.168151
-25.5971,0.961516,0.842541,6.28319,27.7387,0.501262,0.7667,0.265438
-25.9047,0.9813,0.842541,6.28319,27.2327,0.454355,0.799918,0.345563
-26.1082,0.969873,0.842541,6.28319,26.1435,0.478779,0.802998,0.324218
-26.1836,1,0.842541,6.28319,26.5898,0.442021,0.814546,0.372525
-26.2878,0.964061,0.842541,6.28319,28.5538,0.500477,0.804004,0.303527
-25.4394,1,0.842541,6.28319,27.2058,0.444264,0.778062,0.333798
-25.794,0.962459,0.842541,6.28319,26.231,0.442938,0.797004,0.354066
-25.5753,1,0.842541,6.28319,26.0201,0.400372,0.79125,0.390878
-25.5413,0.988234,0.842541,6.28319,26.5929,0.337458,0.784247,0.446789
-25.6889,0.999073,0.842541,6.28319,26.7813,0.399306,0.796932,0.397626
-25.2427,1,0.842541,6.28319,26.2552,0.38321,0.773068,0.389859
-24.2726,1,0.842541,6.28319,27.4204,0.395543,0.684101,0.288558
-24.215,1,0.842541,6.28319,25.4546,0.354484,0.664434,0.30995
-24.2112,1,0.842541,6.28319,24.2589,0.355085,0.663918,0.308833
-24.3494,0.977118,0.842541,6.28319,24.4902,0.321256,0.663857,0.342602
-24.5779,0.965022,0.842541,6.28319,24.8296,0.289909,0.665367,0.375458
-24.4481,1,0.842541,6.28319,24.8848,0.303952,0.660964,0.357012
-24.4166,1,0.842541,6.28319,24.6182,0.307329,0.659025,0.351697
-24.0729,1,0.842541,6.28319,27.5702,0.368727,0.607921,0.239195
-24.0667,1,0.842541,6.28319,24.3864,0.404857,0.608875,0.204018
-24.1299,0.968581,0.842541,6.28319,26.4774,0.345828,0.60762,0.261792
-24.0657,1,0.842541,6.28319,24.229,0.374172,0.60765,0.233479
-24.1976,0.97306,0.842541,6.28319,25.6568,0.334355,0.635691,0.301336
-24.0908,1,0.842541,6.28319,24.4046,0.372505,0.635863,0.263358
-24.1081,0.999123,0.842541,6.28319,24.8348,0.420063,0.630867,0.210804
-24.3372,0.962066,0.842541,6.28319,25.1788,0.475351,0.62513,0.149778
-24.7956,0.92117,0.842541,6.28319,25.2748,0.530996,0.625134,0.0941386
-24.7599,1,0.842541,6.28319,24.9068,0.527402,0.625783,0.0983816
-24.9967,0.959129,0.842541,6.28319,25.3029,0.548935,0.628951,0.0800163
-25.4639,0.929925,0.842541,6.28319,27.3016,0.583591,0.583432,-0.000159254
-25.0274,1,0.842541,6.28319,25.5192,0.550162,0.583403,0.033241
-25.0274,0.894898,0.842541,6.28319,26.5243,0.550162,0.583403,0.033241
-24.5914,1,0.842541,6.28319,25.4693,0.506107,0.579996,0.0738893
-24.2302,1,0.842541,6.28319,24.9824,0.450067,0.580171,0.130105
-24.4053,0.969389,0.842541,6.28319,24.7605,0.48258,0.58337,0.10079
-24.3139,1,0.842541,6.28319,25.731,0.472653,0.615637,0.142984
-24.4324,0.963882,0.842541,6.28319,26.6428,0.458566,0.681321,0.222754
-24.3857,1,0.842541,6.28319,25.2467,0.424571,0.694372,0.269802
-24.3802,0.999139,0.842541,6.28319,25.1208,0.446898,0.681662,0.234764
-24.2658,1,0.842541,6.28319,25.0801,0.385752,0.683189,0.297438
-24.2793,0.997937,0.842541,6.28319,24.3406,0.406536,0.68355,0.277015
-24.5432,0.958855,0.842541,6.28319,25.5582,0.464313,0.6939,0.229588
-24.9978,0.921602,0.842541,6.28319,25.7129,0.524857,0.692938,0.168081
-25.1493,0.972989,0.842541,6.28319,25.2956,0.540934,0.690589,0.149655
-25.6684,0.913178,0.842541,6.28319,26.0659,0.580608,0.693561,0.112953
-25.5456,1,0.842541,6.28319,26.5744,0.560567,0.711886,0.151318
-25.1837,1,0.842541,6.28319,27.7657,0.507666,0.731504,0.223838
-25.3224,0.968123,0.842541,6.28319,29.3463,0.525865,0.728833,0.202968
-24.8852,1,0.842541,6.28319,25.6781,0.470963,0.728468,0.257505
-24.9705,0.990562,0.842541,6.28319,25.3698,0.466058,0.738546,0.272487
-25.2673,0.940465,0.842541,6.28319,27.5994,0.523547,0.725756,0.202209
-25.4474,0.968212,0.842541,6.28319,25.47,0.541778,0.724844,0.183067
-25.5853,0.977264,0.842541,6.28319,25.6376,0.551863,0.726984,0.17512
-25.2424,1,0.842541,6.28319,28.1201,0.522708,0.724124,0.201416
-25.5548,0.945944,0.842541,6.28319,25.622,0.55234,0.723476,0.171136
-26.0638,0.912773,0.842541,6.28319,26.4991,0.592399,0.720242,0.127843
-25.6202,1,0.842541,6.28319,26.1686,0.559241,0.721618,0.162377
-25.2721,1,0.842541,6.28319,27.9448,0.528794,0.721086,0.192292
-25.4971,0.9596,0.842541,6.28319,25.6628,0.552164,0.717793,0.16563
-25.4238,1,0.842541,6.28319,25.5192,0.544932,0.71891,0.173978
-24.9377,1,0.842541,6.28319,25.9193,0.490355,0.721084,0.230729
-24.6758,1,0.842541,6.28319,25.1034,0.445023,0.720713,0.27569
-24.8394,0.971963,0.842541,6.28319,24.9103,0.475573,0.721275,0.245702
-24.7489,1,0.842541,6.28319,25.383,0.438252,0.730302,0.292049
-24.93,0.970164,0.842541,6.28319,25.0631,0.47091,0.732602,0.261692
-24.7909,1,0.842541,6.28319,24.96,0.44273,0.73258,0.28985
-24.703,1,0.842541,6.28319,25.1664,0.44602,0.723035,0.277016
-24.9625,0.960332,0.842541,6.28319,25.4295,0.474431,0.7336,0.259169
-24.9378,0.999076,0.842541,6.28319,25.4497,0.487663,0.723039,0.235376
-25.4646,0.912141,0.842541,6.28319,26.0538,0.540658,0.727681,0.187023
-26.0845,0.907527,0.842541,6.28319,26.9697,0.567626,0.752138,0.184513
-26.6317,0.910407,0.842541,6.28319,26.893,0.603577,0.753752,0.150175
-25.8926,1,0.842541,6.28319,27.4715,0.560725,0.744247,0.183522
-25.8926,0.89519,0.842541,6.28319,27.1711,0.560725,0.744247,0.183522
-26.0851,0.96849,0.842541,6.28319,26.105,0.573639,0.746111,0.172472
-26.0371,1,0.842541,6.28319,27.7298,0.529075,0.778016,0.248941
-26.2861,0.941289,0.842541,6.28319,27.2292,0.572357,0.761846,0.189489
-25.9097,1,0.842541,6.28319,26.3036,0.545786,0.758722,0.212937
-25.0394,1,0.842541,6.28319,27.2736,0.512005,0.713292,0.201287
-25.422,0.929161,0.842541,6.28319,27.6881,0.549942,0.712477,0.162535
-24.9773,1,0.842541,6.28319,26.3423,0.495275,0.721365,0.22609
-25.5375,0.913073,0.842541,6.28319,26.3822,0.533886,0.740517,0.206631
-26.2083,0.912742,0.842541,6.28319,27.4455,0.536271,0.783419,0.247147
-26.0326,1,0.842541,6.28319,26.6727,0.495405,0.793773,0.298367
-25.9421,1,0.842541,6.28319,26.3532,0.45607,0.801283,0.345213
-26.8356,0.91736,0.842541,6.28319,27.5682,0.445021,0.838196,0.393175
-26.9323,1,0.842541,6.28319,27.1848,0.406145,0.84468,0.438536
-26.0537,1,0.842541,6.28319,29.0939,0.340225,0.809533,0.469308
-25.8276,1,0.842541,6.28319,26.9124,0.300209,0.787944,0.487735
-25.8676,0.985465,0.842541,6.28319,26.3798,0.272608,0.776352,0.503744
-26.3722,0.929741,0.842541,6.28319,26.8361,0.235318,0.777793,0.542475
-26.5751,0.970195,0.842541,6.28319,27.6955,0.207531,0.760034,0.552503
-25.9137,1,0.842541,6.28319,29.2042,0.197086,0.662004,0.464918
-26.1723,0.972258,0.842541,6.28319,26.4579,0.186416,0.665332,0.478916
-25.7439,1,0.842541,6.28319,27.5914,0.206395,0.667737,0.461343
-25.45,1,0.842541,6.28319,25.9844,0.221345,0.6647,0.443354
-25.0622,1,0.842541,6.28319,25.5658,0.246123,0.664526,0.418403
-24.8009,1,0.842541,6.28319,25.839,0.272366,0.676525,0.404159
-24.8193,0.997451,0.842541,6.28319,24.8361,0.270574,0.676385,0.40581
-24.9779,0.97933,0.842541,6.28319,25.6006,0.253109,0.666611,0.413501
-24.7283,1,0.842541,6.28319,25.1465,0.275387,0.668317,0.39293
-24.4978,1,0.842541,6.28319,25.1509,0.304717,0.673149,0.368433
-24.8027,0.935907,0.842541,6.28319,27.8065,0.264031,0.65636,0.392329
-24.725,1,0.842541,6.28319,28.3289,0.270714,0.655507,0.384792
-24.3606,1,0.842541,6.28319,25.7991,0.319195,0.663745,0.344551
-24.4776,0.982176,0.842541,6.28319,24.6746,0.300411,0.661795,0.361384
-24.271,1,0.842541,6.28319,25.6495,0.319684,0.635205,0.315522
-24.1503,1,0.842541,6.28319,26.2784,0.350141,0.580494,0.230353
-24.4921,0.932192,0.842541,6.28319,26.0768,0.291769,0.57584,0.284071
-24.694,0.97106,0.842541,6.28319,25.1264,0.269563,0.58106,0.311497
-24.384,1,0.842541,6.28319,24.9722,0.304312,0.57993,0.275618
-24.4579,0.989088,0.842541,6.28319,24.498,0.294746,0.579664,0.284917
-24.4884,0.99556,0.842541,6.28319,24.69,0.290569,0.581665,0.291096
-24.729,0.964788,0.842541,6.28319,25.5887,0.264257,0.595599,0.331342
-24.7801,0.993096,0.842541,6.28319,24.7903,0.25992,0.595605,0.335685
-24.4366,1,0.842541,6.28319,25.1175,0.293739,0.59726,0.303521
-24.1671,1,0.842541,6.28319,25.1617,0.336484,0.603914,0.26743
-24.6536,0.91831,0.842541,6.28319,27.5976,0.280979,0.556406,0.275426
-24.5285,1,0.842541,6.28319,24.6526,0.294996,0.556623,0.261627
-24.3576,1,0.842541,6.28319,24.7299,0.321202,0.554601,0.233399
-24.2729,1,0.842541,6.28319,25.1958,0.324989,0.573168,0.248179
-24.0897,1,0.842541,6.28319,26.0955,0.38968,0.581476,0.191796
-24.0889,1,0.842541,6.28319,24.1747,0.39288,0.582104,0.189224
-24.2401,0.977534,0.842541,6.28319,25.2527,0.455183,0.586936,0.131753
-24.2104,1,0.842541,6.28319,24.2412,0.448722,0.586965,0.138244
-24.0764,1,0.842541,6.28319,24.9408,0.387941,0.588321,0.20038
-24.3543,0.964129,0.842541,6.28319,26.4695,0.447956,0.54323,0.0952738
-24.3393,0.993494,0.842541,6.28319,26.7911,0.379819,0.523608,0.143789
-24.3332,1,0.842541,6.28319,24.3671,0.379895,0.524581,0.144686
-24.3803,0.991292,0.842541,6.28319,24.6547,0.347354,0.52737,0.180016
-24.2815,1,0.842541,6.28319,25.1797,0.402,0.53389,0.13189
-24.3199,0.993618,0.842541,6.28319,24.4,0.421154,0.532801,0.111647
-24.2892,1,0.842541,6.28319,24.5532,0.383341,0.531598,0.148257
-24.5112,0.966473,0.842541,6.28319,25.5892,0.409587,0.501246,0.0916594
-24.483,1,0.842541,6.28319,24.7104,0.376394,0.503568,0.127174
-24.4886,0.999828,0.842541,6.28319,24.7408,0.415027,0.505376,0.0903492
-24.7022,0.964858,0.842541,6.28319,25.0813,0.468819,0.504652,0.0358335
-24.49,1,0.842541,6.28319,26.0127,0.399948,0.502498,0.10255
-24.5394,0.990908,0.842541,6.28319,24.8329,0.361386,0.499371,0.137986
-24.5824,0.993269,0.842541,6.28319,24.6885,0.35612,0.495624,0.139505
-24.6694,0.987681,0.842541,6.28319,25.2754,0.387673,0.481093,0.0934201
-24.6694,0.92041,0.842541,6.28319,26.195,0.387673,0.481093,0.0934201
-24.6618,1,0.842541,6.28319,25.0846,0.427,0.487822,0.0608219
-24.9263,0.958776,0.842541,6.28319,25.5573,0.43906,0.464664,0.0256047
-24.8079,1,0.842541,6.28319,25.0405,0.420078,0.470604,0.0505256
-24.801,0.997889,0.842541,6.28319,25.295,0.365734,0.469758,0.104024
-24.9245,0.980502,0.842541,6.28319,25.0905,0.344803,0.463238,0.118435
-25.1627,0.957609,0.842541,6.28319,25.7971,0.29422,0.468406,0.174186
-24.7257,1,0.842541,6.28319,26.2508,0.351175,0.480986,0.129811
-24.7503,0.996528,0.842541,6.28319,24.9146,0.363386,0.475267,0.111881
-24.7883,0.994339,0.842541,6.28319,24.9044,0.371933,0.470056,0.0981225
-24.9008,0.979563,0.842541,6.28319,25.1831,0.32928,0.471773,0.142492
-24.4309,1,0.842541,6.28319,26.1123,0.367333,0.512177,0.144844
-24.4263,1,0.842541,6.28319,24.5473,0.388699,0.510331,0.121632
-24.6141,0.954846,0.842541,6.28319,25.9767,0.324091,0.507544,0.183453
-24.682,0.989584,0.842541,6.28319,24.8087,0.309189,0.510495,0.201307
-24.3505,1,0.842541,6.28319,25.6358,0.354532,0.528748,0.174217
-24.5438,0.970093,0.842541,6.28319,25.2681,0.334107,0.510461,0.176354
-25.0583,0.921588,0.842541,6.28319,26.2797,0.31582,0.463683,0.147863
-25.2593,0.969409,0.842541,6.28319,25.4354,0.285089,0.46674,0.181651
-24.8843,1,0.842541,6.28319,27.0877,0.267307,0.537383,0.270075
-24.9732,0.988013,0.842541,6.28319,24.9951,0.259422,0.537929,0.278507
-24.5186,1,0.842541,6.28319,25.9503,0.308892,0.536694,0.227802
-24.6919,0.974103,0.842541,6.28319,25.4769,0.302316,0.515972,0.213656
-24.5026,1,0.842541,6.28319,24.8343,0.336253,0.514966,0.178713
-24.3834,1,0.842541,6.28319,24.81,0.379388,0.516929,0.13754
-24.5673,0.970865,0.842541,6.28319,25.2847,0.350307,0.499468,0.149161
-24.5495,1,0.842541,6.28319,24.5712,0.35818,0.49902,0.14084
-24.5407,1,0.842541,6.28319,24.9625,0.407119,0.497149,0.0900302
-24.636,0.98366,0.842541,6.28319,25.2155,0.364473,0.487244,0.122771
-24.7087,0.985478,0.842541,6.28319,25.3625,0.321594,0.497203,0.175609
-25.1669,0.917249,0.842541,6.28319,26.6029,0.269516,0.492994,0.223478
-25.1669,0.970294,0.842541,6.28319,27.2156,0.269516,0.492994,0.223478
-24.7489,1,0.842541,6.28319,26.536,0.320761,0.492949,0.172188
-24.8186,0.989289,0.842541,6.28319,25.0586,0.320533,0.485169,0.164635
-24.6973,1,0.842541,6.28319,24.9032,0.338901,0.488819,0.149918
-25.023,0.943826,0.842541,6.28319,25.6314,0.287066,0.489497,0.202431
-24.9115,1,0.842541,6.28319,25.0123,0.299912,0.490075,0.190163
-24.6325,1,0.842541,6.28319,25.2776,0.343288,0.494404,0.151115
-24.7046,0.988497,0.842541,6.28319,24.7471,0.325006,0.495471,0.170465
-24.9769,0.957463,0.842541,6.28319,25.1966,0.287497,0.49442,0.206924
-25.0295,0.993837,0.842541,6.28319,25.6299,0.270759,0.508595,0.237835
-24.567,1,0.842541,6.28319,26.6663,0.286235,0.566775,0.280539
-24.352,1,0.842541,6.28319,27.4814,0.314707,0.566465,0.251758
-24.352,0.957181,0.842541,6.28319,24.777,0.314707,0.566465,0.251758
-24.5149,0.975533,0.842541,6.28319,24.5808,0.292435,0.566203,0.273768
-24.9911,0.926875,0.842541,6.28319,25.8537,0.248115,0.568029,0.319914
-24.982,1,0.842541,6.28319,29.6566,0.244843,0.591444,0.346601
-24.6157,1,0.842541,6.28319,25.1913,0.275227,0.590957,0.31573
-24.533,1,0.842541,6.28319,24.6481,0.283705,0.590741,0.307037
-24.1719,1,0.842541,6.28319,25.8202,0.339994,0.587388,0.247394
-24.3741,0.944334,0.842541,6.28319,27.56,0.304614,0.583448,0.278834
-24.2091,1,0.842541,6.28319,24.4378,0.332969,0.583423,0.250455
-24.6401,0.915819,0.842541,6.28319,27.7226,0.283094,0.55478,0.271687
-24.2307,1,0.842541,6.28319,26.9795,0.323787,0.622377,0.29859
-24.0606,1,0.842541,6.28319,25.4302,0.387555,0.620779,0.233224
-24.1507,0.986221,0.842541,6.28319,24.9239,0.436667,0.6268,0.190133
-24.1282,1,0.842541,6.28319,24.2335,0.429939,0.62629,0.196351
-24.1769,0.991548,0.842541,6.28319,24.1964,0.443795,0.626317,0.182521
-24.1665,1,0.842541,6.28319,24.2022,0.441125,0.626398,0.185272
-24.0668,1,0.842541,6.28319,24.5237,0.392447,0.62673,0.234283
-24.1061,0.993626,0.842541,6.28319,24.2197,0.421638,0.626675,0.205038
-24.3998,0.951713,0.842541,6.28319,25.1323,0.484533,0.627172,0.14264
-24.1721,1,0.842541,6.28319,24.564,0.442365,0.627045,0.18468
-24.1072,1,0.842541,6.28319,24.2167,0.421954,0.62695,0.204996
-24.2482,0.976059,0.842541,6.28319,24.4767,0.459141,0.627556,0.168415
-24.2497,0.99976,0.842541,6.28319,24.3828,0.459208,0.628442,0.169234
-24.5833,0.942661,0.842541,6.28319,24.918,0.507987,0.628817,0.12083
-24.2575,1,0.842541,6.28319,28.4297,0.449972,0.56976,0.119788
-24.9666,0.896476,0.842541,6.28319,27.1694,0.481065,0.482409,0.00134439
-25.1649,0.966468,0.842541,6.28319,25.2826,0.501715,0.477561,-0.024154
-24.9224,1,0.842541,6.28319,25.4582,0.483131,0.488833,0.00570231
-24.451,1,0.842541,6.28319,26.5517,0.474471,0.5524,0.0779287
-24.1699,1,0.842541,6.28319,25.4424,0.420371,0.565753,0.145381
-24.4909,0.948362,0.842541,6.28319,25.561,0.488033,0.565669,0.0776364
-24.8337,0.940779,0.842541,6.28319,25.009,0.528076,0.56598,0.0379036
-24.3631,1,0.842541,6.28319,25.6904,0.466957,0.56363,0.0966729
-24.731,0.936539,0.842541,6.28319,25.1841,0.517211,0.565351,0.0481395
-24.6536,1,0.842541,6.28319,24.9193,0.509466,0.567774,0.0583077
-24.792,0.952946,0.842541,6.28319,27.2845,0.526039,0.648343,0.122304
-24.4196,1,0.842541,6.28319,25.4555,0.47781,0.654738,0.176928
-24.9036,0.91734,0.842541,6.28319,25.7596,0.532998,0.660249,0.127251
-24.4121,1,0.842541,6.28319,26.2476,0.484624,0.634745,0.150121
-24.4999,0.987144,0.842541,6.28319,25.6179,0.49935,0.611473,0.112123
-24.5819,0.985614,0.842541,6.28319,24.7922,0.509206,0.609602,0.100397
-24.3222,1,0.842541,6.28319,24.89,0.474042,0.606969,0.132927
-24.1025,1,0.842541,6.28319,25.3539,0.420041,0.595241,0.1752
-24.2936,0.967961,0.842541,6.28319,24.5638,0.467724,0.595271,0.127546
-24.1084,1,0.842541,6.28319,24.5792,0.422237,0.594688,0.172451
-24.0872,0.996818,0.842541,6.28319,25.5127,0.361203,0.607047,0.245844
-24.0767,1,0.842541,6.28319,24.5636,0.368764,0.600488,0.231724
-24.1471,1,0.842541,6.28319,25.7282,0.437323,0.601448,0.164126
-24.3106,0.972239,0.842541,6.28319,24.8365,0.470715,0.595546,0.124831
-24.1748,1,0.842541,6.28319,24.358,0.443185,0.595482,0.152297
-24.4446,0.953944,0.842541,6.28319,24.895,0.490582,0.593486,0.102904
-24.8923,0.94136,0.842541,6.28319,27.1243,0.501362,0.509394,0.0080319
-25.0095,0.979424,0.842541,6.28319,25.0101,0.515037,0.509433,-0.00560385
-24.9708,1,0.842541,6.28319,25.0298,0.509943,0.508532,-0.00141063
-25.0925,0.978232,0.842541,6.28319,25.198,0.525179,0.511219,-0.01396
-24.8136,1,0.842541,6.28319,25.269,0.497211,0.515832,0.0186212
-25.1985,0.929053,0.842541,6.28319,27.5044,0.54046,0.518886,-0.0215744
-24.683,1,0.842541,6.28319,26.2433,0.480125,0.516967,0.0368423
-25.1344,0.918586,0.842541,6.28319,26.8568,0.540091,0.528392,-0.0116988
-24.594,1,0.842541,6.28319,25.982,0.480445,0.531508,0.051063
-24.5827,1,0.842541,6.28319,25.2843,0.462713,0.516453,0.0537391
-24.4344,1,0.842541,6.28319,24.7502,0.422914,0.515264,0.0923502
-24.4585,0.996325,0.842541,6.28319,24.6006,0.422344,0.511638,0.0892947
-24.4466,0.995743,0.842541,6.28319,25.205,0.360113,0.511959,0.151846
-24.7683,0.938119,0.842541,6.28319,25.9317,0.300579,0.50713,0.20655
-24.5778,1,0.842541,6.28319,28.432,0.319941,0.515809,0.195868
# 
#  Elapsed Time: 0.028578 seconds (Warm-up)
#                0.032424 seconds (Sampling)
#                0.061002 seconds (Total)
# 
