msa_cd	year	lhpi_real	lpci_real
12580	1992	4.604128	2.443196
12580	1993	4.579308	2.431368
12580	1994	4.547313	2.439833
12580	1995	4.520794	2.443458
12580	1996	4.506988	2.453522
12580	1997	4.478126	2.466316
12580	1998	4.497545	2.510423
12580	1999	4.50665	2.544936
12580	2000	4.524911	2.578819
12580	2001	4.571808	2.612853
12580	2002	4.641519	2.615795
12580	2003	4.714327	2.617769
12580	2004	4.850156	2.654281
12580	2005	4.998926	2.659733
12580	2006	5.080518	2.682999
12580	2007	5.070483	2.693568
12580	2008	4.975624	2.689434
12580	2009	4.892838	2.659865
12580	2010	4.828581	2.670171
12580	2011	4.753507	2.685227
12620	1975	4.559022	1.976151
12620	1976	4.546947	2.024231
12620	1977	4.591077	2.042205
12620	1978	4.651114	2.080841
12620	1979	4.661213	2.096422
12620	1980	4.60517	2.085424
12620	1981	4.541196	2.062765
12620	1982	4.529246	2.085005
12620	1983	4.517389	2.114226
12620	1984	4.505253	2.166155
12620	1985	4.503555	2.179186
12620	1986	4.533699	2.208192
12620	1987	4.543615	2.247131
12620	1988	4.606543	2.267712
12620	1989	4.585007	2.261956
12620	1990	4.543668	2.225216
12620	1991	4.497034	2.204475
12620	1992	4.489511	2.227441
12620	1993	4.471039	2.234701
12620	1994	4.449305	2.263544
12620	1995	4.425649	2.271968
12620	1996	4.423452	2.289245
12620	1997	4.405329	2.309211
12620	1998	4.429214	2.349988
12620	1999	4.40851	2.361564
12620	2000	4.406074	2.384789
12620	2001	4.443321	2.401011
12620	2002	4.487156	2.405953
12620	2003	4.524133	2.392846
12620	2004	4.596244	2.40804
12620	2005	4.669554	2.400861
12620	2006	4.697297	2.40475
12620	2007	4.705099	2.427133
12620	2008	4.665472	2.430114
12620	2009	4.648151	2.439492
12620	2010	4.598295	2.427799
12620	2011	4.551851	2.441924
12700	1975	4.135365	2.25321
12700	1976	4.172535	2.280605
12700	1977	4.31031	2.316466
12700	1978	4.485548	2.371469
12700	1979	4.606386	2.376413
12700	1980	4.60517	2.387753
12700	1981	4.565804	2.396407
12700	1982	4.560101	2.459571
12700	1983	4.560524	2.498076
12700	1984	4.489193	2.558789
12700	1985	4.63339	2.588204
12700	1986	4.839664	2.628859
12700	1987	4.94317	2.6673
12700	1988	4.918144	2.662214
12700	1989	4.84537	2.608987
12700	1990	4.74048	2.609732
12700	1991	4.6246	2.580177
12700	1992	4.589461	2.612037
12700	1993	4.549416	2.632777
12700	1994	4.516512	2.670025
12700	1995	4.52387	2.688753
12700	1996	4.519494	2.716614
12700	1997	4.533807	2.734483
12700	1998	4.576014	2.793268
12700	1999	4.671538	2.812044
12700	2000	4.799012	2.806965
12700	2001	4.892708	2.83522
12700	2002	5.018699	2.813489
12700	2003	5.104558	2.79862
12700	2004	5.221708	2.845008
12700	2005	5.292209	2.829332
12700	2006	5.276513	2.871279
12700	2007	5.220268	2.913244
12700	2008	5.129128	2.922482
12700	2009	5.090823	2.880383
12700	2010	5.044495	2.910505
12700	2011	4.999349	2.933081
12940	1975	4.710929	2.078809
12940	1976	4.689192	2.166042
12940	1977	4.665014	2.19436
12940	1978	4.616881	2.231679
12940	1979	4.641085	2.225007
12940	1980	4.60517	2.24156
12940	1981	4.553605	2.245553
12940	1982	4.556098	2.234011
12940	1983	4.535563	2.237877
12940	1984	4.495814	2.258217
12940	1985	4.420084	2.261769
12940	1986	4.410776	2.237111
12940	1987	4.317179	2.221763
12940	1988	4.220825	2.255611
12940	1989	4.170343	2.29233
12940	1990	4.145099	2.32122
12940	1991	4.143951	2.331145
12940	1992	4.160403	2.369004
12940	1993	4.184086	2.360714
12940	1994	4.219919	2.3982
12940	1995	4.238862	2.406915
12940	1996	4.253315	2.416044
12940	1997	4.274086	2.419778
12940	1998	4.312238	2.460823
12940	1999	4.331634	2.461929
12940	2000	4.331799	2.474659
12940	2001	4.350661	2.490194
12940	2002	4.362731	2.502611
12940	2003	4.377143	2.499793
12940	2004	4.386965	2.521674
12940	2005	4.412978	2.584875
12940	2006	4.492906	2.588507
12940	2007	4.534663	2.622023
12940	2008	4.506937	2.657111
12940	2009	4.517268	2.644298
12940	2010	4.491406	2.648424
12940	2011	4.44908	2.658933
12980	1975	4.648993	2.280362
12980	1976	4.657431	2.326644
12980	1977	4.679646	2.339411
12980	1978	4.708702	2.348996
12980	1979	4.688364	2.325458
12980	1980	4.60517	2.241454
12980	1981	4.56203	2.237142
12980	1982	4.556013	2.24962
12980	1983	4.565276	2.257759
12980	1984	4.572444	2.293829
12980	1985	4.584066	2.337856
12980	1986	4.515759	2.376912
12980	1987	4.538527	2.406504
12980	1988	4.549211	2.409723
12980	1989	4.598104	2.415406
12980	1990	4.584903	2.404038
12980	1991	4.581867	2.41836
12980	1992	4.611107	2.452512
12980	1993	4.609232	2.451411
12980	1994	4.647056	2.476434
12980	1995	4.689328	2.483085
12980	1996	4.741497	2.499497
12980	1997	4.779694	2.538507
12980	1998	4.826111	2.542441
12980	1999	4.846185	2.529711
12980	2000	4.852039	2.517263
12980	2001	4.879858	2.523031
12980	2002	4.894897	2.531006
12980	2003	4.913925	2.540028
12980	2004	4.944918	2.539807
12980	2005	4.950201	2.533348
12980	2006	4.931598	2.530055
12980	2007	4.882324	2.557568
12980	2008	4.82354	2.592129
12980	2009	4.771146	2.580071
12980	2010	4.722746	2.604605
12980	2011	4.662712	2.60349
13020	1975	4.64305	2.159419
13020	1976	4.652891	2.247664
13020	1977	4.67624	2.307203
13020	1978	4.706301	2.323739
13020	1979	4.686995	2.303585
13020	1980	4.60517	2.250871
13020	1981	4.563581	2.236165
13020	1982	4.559224	2.239462
13020	1983	4.570112	2.265506
13020	1984	4.578877	2.305929
13020	1985	4.592044	2.336081
13020	1986	4.53079	2.368689
13020	1987	4.531434	2.373692
13020	1988	4.551966	2.397169
13020	1989	4.550697	2.394568
13020	1990	4.564741	2.402658
13020	1991	4.582411	2.411831
13020	1992	4.623151	2.442794
13020	1993	4.634763	2.453042
13020	1994	4.69685	2.482687
13020	1995	4.727674	2.485956
13020	1996	4.787724	2.499543
13020	1997	4.83341	2.52107
13020	1998	4.869951	2.535995
13020	1999	4.897447	2.546366
13020	2000	4.915402	2.56247
13020	2001	4.948681	2.549055
13020	2002	4.964996	2.531461
13020	2003	4.982033	2.549493
13020	2004	5.000701	2.541257
13020	2005	4.99821	2.520812
13020	2006	4.966152	2.526246
13020	2007	4.919067	2.546007
13020	2008	4.836451	2.582161
13020	2009	4.784715	2.563547
13020	2010	4.726301	2.58385
13020	2011	4.687727	2.609316
13140	1975	4.829492	2.255437
13140	1976	4.783835	2.325965
13140	1977	4.744591	2.355481
13140	1978	4.658253	2.37108
13140	1979	4.639309	2.346119
13140	1980	4.60517	2.331367
13140	1981	4.552142	2.358292
13140	1982	4.52508	2.329137
13140	1983	4.538895	2.325081
13140	1984	4.505047	2.338306
13140	1985	4.440384	2.33734
13140	1986	4.432787	2.367269
13140	1987	4.351285	2.338216
13140	1988	4.291302	2.37549
13140	1989	4.283285	2.396145
13140	1990	4.261576	2.40156
13140	1991	4.27787	2.432294
13140	1992	4.298831	2.455174
13140	1993	4.304505	2.405606
13140	1994	4.289564	2.411852
13140	1995	4.28623	2.43127
13140	1996	4.288278	2.438843
13140	1997	4.287266	2.498655
13140	1998	4.317065	2.548557
13140	1999	4.34733	2.533802
13140	2000	4.33708	2.558891
13140	2001	4.347923	2.564127
13140	2002	4.383	2.583854
13140	2003	4.388596	2.592894
13140	2004	4.395444	2.572335
13140	2005	4.38986	2.607803
13140	2006	4.440216	2.669113
13140	2007	4.499991	2.704287
13140	2008	4.496053	2.755493
13140	2009	4.508776	2.721599
13140	2010	4.477385	2.748789
13140	2011	4.417653	2.768201
13380	1975	4.563148	2.240327
13380	1976	4.580867	2.296498
13380	1977	4.59874	2.29667
13380	1978	4.781368	2.304044
13380	1979	4.731555	2.301974
13380	1980	4.60517	2.211894
13380	1981	4.546153	2.172156
13380	1982	4.519546	2.15089
13380	1983	4.509941	2.213058
13380	1984	4.461463	2.234852
13380	1985	4.450162	2.259535
13380	1986	4.466565	2.311915
13380	1987	4.434084	2.335119
13380	1988	4.467387	2.347202
13380	1989	4.581789	2.384657
13380	1990	4.747234	2.406763
13380	1991	4.796697	2.405059
13380	1992	4.817027	2.386389
13380	1993	4.852718	2.365806
13380	1994	4.867181	2.376195
13380	1995	4.868683	2.375958
13380	1996	4.850261	2.402885
13380	1997	4.828678	2.404892
13380	1998	4.828439	2.432269
13380	1999	4.811107	2.432518
13380	2000	4.805064	2.436471
13380	2001	4.82509	2.456083
13380	2002	4.85857	2.442937
13380	2003	4.925117	2.480011
13380	2004	5.077299	2.509986
13380	2005	5.236786	2.525333
13380	2006	5.315399	2.564624
13380	2007	5.315833	2.609771
13380	2008	5.266468	2.637218
13380	2009	5.210364	2.572062
13380	2010	5.161154	2.589236
13380	2011	5.087113	2.605352
13460	1975	4.235715	2.243964
13460	1976	4.287992	2.323972
13460	1977	4.396032	2.358973
13460	1978	4.519766	2.342271
13460	1979	4.605122	2.297672
13460	1980	4.60517	2.20022
13460	1981	4.596304	2.178587
13460	1982	4.61307	2.183519
13460	1983	4.659277	2.277577
13460	1984	4.687422	2.332913
13460	1985	4.692472	2.357501
13460	1986	4.693803	2.391495
13460	1987	4.6924	2.427428
13460	1988	4.73778	2.47168
13460	1989	4.829883	2.504225
13460	1990	4.952415	2.5108
13460	1991	5.002325	2.509426
13460	1992	5.041263	2.504286
13460	1993	5.060571	2.512356
13460	1994	5.086792	2.52659
13460	1995	5.105803	2.537273
13460	1996	5.110902	2.550744
13460	1997	5.108737	2.555475
13460	1998	5.144545	2.595129
13460	1999	5.172722	2.589985
13460	2000	5.213655	2.609729
13460	2001	5.268246	2.622933
13460	2002	5.332605	2.63416
13460	2003	5.385702	2.655552
13460	2004	5.454297	2.674779
13460	2005	5.621531	2.691916
13460	2006	5.855889	2.738684
13460	2007	5.835055	2.734581
13460	2008	5.659124	2.764843
13460	2009	5.44663	2.655721
13460	2010	5.253471	2.662145
13460	2011	5.182643	2.667113
13644	1975	4.63381	2.76068
13644	1976	4.733524	2.746823
13644	1977	4.691149	2.728474
13644	1978	4.714398	2.696432
13644	1979	4.696639	2.629658
13644	1980	4.60517	2.557537
13644	1981	4.55574	2.520049
13644	1982	4.479318	2.519848
13644	1983	4.423222	2.545849
13644	1984	4.419426	2.585763
13644	1985	4.427501	2.612087
13644	1986	4.47369	2.646616
13644	1987	4.551075	2.662709
13644	1988	4.656809	2.688138
13644	1989	4.732151	2.690732
13644	1990	4.700794	2.669217
13644	1991	4.654578	2.65127
13644	1992	4.629898	2.654913
13644	1993	4.597809	2.655129
13644	1994	4.554595	2.661593
13644	1995	4.518069	2.658198
13644	1996	4.4893	2.659648
13644	1997	4.453833	2.664573
13644	1998	4.467338	2.710417
13644	1999	4.489087	2.740361
13644	2000	4.534282	2.785187
13644	2001	4.607885	2.795585
13644	2002	4.711061	2.782608
13644	2003	4.790685	2.783864
13644	2004	4.931669	2.814602
13644	2005	5.085787	2.834255
13644	2006	5.144096	2.860447
13644	2007	5.0892	2.871162
13644	2008	4.954051	2.86422
13644	2009	4.871212	2.821133
13644	2010	4.8391	2.832503
13644	2011	4.791466	2.834302
13740	1975	4.741478	2.294793
13740	1976	4.744726	2.341097
13740	1977	4.73979	2.374207
13740	1978	4.726182	2.387322
13740	1979	4.697599	2.384488
13740	1980	4.60517	2.334278
13740	1981	4.55188	2.339952
13740	1982	4.535221	2.336965
13740	1983	4.566405	2.355837
13740	1984	4.578655	2.369532
13740	1985	4.605056	2.368715
13740	1986	4.815277	2.363688
13740	1987	4.689858	2.378585
13740	1988	4.674311	2.396119
13740	1989	4.622762	2.433564
13740	1990	4.609814	2.417053
13740	1991	4.602146	2.418659
13740	1992	4.650743	2.418637
13740	1993	4.710537	2.42395
13740	1994	4.750351	2.430374
13740	1995	4.76125	2.435602
13740	1996	4.775187	2.433889
13740	1997	4.76587	2.443438
13740	1998	4.765298	2.483684
13740	1999	4.76687	2.482001
13740	2000	4.764641	2.510481
13740	2001	4.778842	2.549934
13740	2002	4.814906	2.544341
13740	2003	4.859905	2.562282
13740	2004	4.932235	2.607494
13740	2005	5.00262	2.6315
13740	2006	5.032408	2.660483
13740	2007	5.057965	2.67252
13740	2008	5.048534	2.678895
13740	2009	5.038914	2.600031
13740	2010	5.024809	2.619398
13740	2011	4.991646	2.639083
13780	1975	4.689997	2.111756
13780	1976	4.670753	2.130605
13780	1977	4.677514	2.169015
13780	1978	4.690447	2.211598
13780	1979	4.672511	2.222261
13780	1980	4.60517	2.225056
13780	1981	4.53932	2.236829
13780	1982	4.502161	2.278627
13780	1983	4.477662	2.299874
13780	1984	4.389023	2.357314
13780	1985	4.424751	2.371108
13780	1986	4.503969	2.385437
13780	1987	4.554614	2.390213
13780	1988	4.544533	2.39083
13780	1989	4.479044	2.398742
13780	1990	4.430077	2.372538
13780	1991	4.386883	2.363458
13780	1992	4.376017	2.353982
13780	1993	4.334204	2.318217
13780	1994	4.242833	2.308113
13780	1995	4.162928	2.322511
13780	1996	4.114829	2.340669
13780	1997	4.097555	2.368122
13780	1998	4.148647	2.371035
13780	1999	4.163425	2.393289
13780	2000	4.141329	2.417019
13780	2001	4.172538	2.413089
13780	2002	4.20303	2.397377
13780	2003	4.19759	2.368767
13780	2004	4.20659	2.386802
13780	2005	4.268226	2.368115
13780	2006	4.320364	2.391482
13780	2007	4.356434	2.437927
13780	2008	4.370669	2.464159
13780	2009	4.365715	2.449322
13780	2010	4.343353	2.465968
13780	2011	4.270799	2.478888
13820	1975	4.683965	2.119819
13820	1976	4.689744	2.173296
13820	1977	4.698355	2.19798
13820	1978	4.779304	2.235456
13820	1979	4.74277	2.241218
13820	1980	4.60517	2.203979
13820	1981	4.524312	2.17111
13820	1982	4.453474	2.171272
13820	1983	4.461474	2.188635
13820	1984	4.484461	2.237253
13820	1985	4.477176	2.261826
13820	1986	4.506351	2.27886
13820	1987	4.520104	2.292534
13820	1988	4.522621	2.335919
13820	1989	4.49725	2.369716
13820	1990	4.472606	2.390658
13820	1991	4.47768	2.400126
13820	1992	4.501573	2.432111
13820	1993	4.511624	2.429718
13820	1994	4.541558	2.463571
13820	1995	4.562768	2.490812
13820	1996	4.571972	2.499826
13820	1997	4.591254	2.524864
13820	1998	4.628473	2.563986
13820	1999	4.63788	2.581714
13820	2000	4.633241	2.613019
13820	2001	4.657099	2.61628
13820	2002	4.682018	2.64065
13820	2003	4.711078	2.651548
13820	2004	4.748403	2.71156
13820	2005	4.785085	2.730402
13820	2006	4.817556	2.758816
13820	2007	4.815263	2.759842
13820	2008	4.791222	2.759608
13820	2009	4.802166	2.709276
13820	2010	4.746403	2.736588
13820	2011	4.680261	2.752022
13900	1975	4.763857	2.228857
13900	1976	4.751193	2.247458
13900	1977	4.740129	2.281428
13900	1978	4.713556	2.334601
13900	1979	4.664464	2.309981
13900	1980	4.60517	2.255074
13900	1981	4.532465	2.277297
13900	1982	4.477502	2.255928
13900	1983	4.497056	2.277948
13900	1984	4.503303	2.264987
13900	1985	4.509565	2.244876
13900	1986	4.6424	2.26929
13900	1987	4.642631	2.291245
13900	1988	4.583269	2.251467
13900	1989	4.546452	2.293646
13900	1990	4.522736	2.317304
13900	1991	4.523555	2.323645
13900	1992	4.534388	2.359426
13900	1993	4.552928	2.367402
13900	1994	4.58393	2.374994
13900	1995	4.606426	2.383976
13900	1996	4.60941	2.39778
13900	1997	4.619685	2.406883
13900	1998	4.64224	2.463622
13900	1999	4.638104	2.465411
13900	2000	4.623123	2.494879
13900	2001	4.633212	2.524275
13900	2002	4.664156	2.5283
13900	2003	4.691181	2.562699
13900	2004	4.725073	2.598038
13900	2005	4.775896	2.609719
13900	2006	4.837749	2.636305
13900	2007	4.877181	2.66528
13900	2008	4.869071	2.670479
13900	2009	4.878135	2.666524
13900	2010	4.867963	2.699656
13900	2011	4.878902	2.726314
13980	1975	4.871909	2.121051
13980	1976	4.833746	2.123314
13980	1977	4.813722	2.1096
13980	1978	4.794363	2.103977
13980	1979	4.725063	2.041523
13980	1980	4.60517	1.969906
13980	1981	4.516773	1.909863
13980	1982	4.474174	1.907076
13980	1983	4.474105	1.961809
13980	1984	4.463182	1.991783
13980	1985	4.467295	2.002125
13980	1986	4.503242	2.027433
13980	1987	4.5821	2.038033
13980	1988	4.547312	2.045689
13980	1989	4.509041	2.039406
13980	1990	4.475653	2.002135
13980	1991	4.432633	1.961472
13980	1992	4.435637	1.967217
13980	1993	4.437809	1.961813
13980	1994	4.439548	1.980169
13980	1995	4.454248	1.98922
13980	1996	4.447568	1.984208
13980	1997	4.463928	2.005457
13980	1998	4.503053	2.031175
13980	1999	4.531693	2.05333
13980	2000	4.558223	2.072559
13980	2001	4.585138	2.092219
13980	2002	4.613497	2.085761
13980	2003	4.63208	2.103214
13980	2004	4.677783	2.1113
13980	2005	4.737044	2.121083
13980	2006	4.773638	2.143836
13980	2007	4.774983	2.160678
13980	2008	4.749759	2.151217
13980	2009	4.737669	2.130191
13980	2010	4.680368	2.120495
13980	2011	4.628309	2.143192
14020	1975	4.794933	1.959309
14020	1976	4.793172	2.023267
14020	1977	4.783906	2.045201
14020	1978	4.758087	2.072453
14020	1979	4.694984	2.042143
14020	1980	4.60517	2.010226
14020	1981	4.554799	2.02536
14020	1982	4.525319	2.016227
14020	1983	4.52475	2.033569
14020	1984	4.526433	2.102612
14020	1985	4.529963	2.123328
14020	1986	4.479934	2.166724
14020	1987	4.492934	2.184663
14020	1988	4.516194	2.202949
14020	1989	4.543952	2.228717
14020	1990	4.515677	2.227907
14020	1991	4.521214	2.231239
14020	1992	4.535498	2.260923
14020	1993	4.556852	2.253483
14020	1994	4.596144	2.263735
14020	1995	4.618664	2.261894
14020	1996	4.621634	2.287355
14020	1997	4.638053	2.31207
14020	1998	4.654827	2.342528
14020	1999	4.650381	2.354766
14020	2000	4.645092	2.381164
14020	2001	4.666091	2.37427
14020	2002	4.679557	2.371478
14020	2003	4.702517	2.404323
14020	2004	4.737058	2.414694
14020	2005	4.759194	2.40616
14020	2006	4.776002	2.433415
14020	2007	4.768877	2.440685
14020	2008	4.747106	2.456196
14020	2009	4.764785	2.448122
14020	2010	4.763412	2.44026
14020	2011	4.727981	2.452769
14060	1975	4.810298	2.376337
14060	1976	4.804286	2.389994
14060	1977	4.792243	2.403015
14060	1978	4.764362	2.389578
14060	1979	4.699051	2.382026
14060	1980	4.60517	2.307075
14060	1981	4.549729	2.340236
14060	1982	4.514568	2.338902
14060	1983	4.50852	2.310653
14060	1984	4.504881	2.374477
14060	1985	4.459234	2.377894
14060	1986	4.494389	2.391476
14060	1987	4.505301	2.387307
14060	1988	4.48855	2.396917
14060	1989	4.459974	2.45271
14060	1990	4.43862	2.460302
14060	1991	4.428547	2.436399
14060	1992	4.438477	2.481574
14060	1993	4.454115	2.4651
14060	1994	4.516577	2.515841
14060	1995	4.541473	2.51884
14060	1996	4.554105	2.554127
14060	1997	4.550637	2.566239
14060	1998	4.563955	2.596005
14060	1999	4.57733	2.625498
14060	2000	4.577724	2.646396
14060	2001	4.585495	2.659256
14060	2002	4.596701	2.653651
14060	2003	4.606144	2.699732
14060	2004	4.623511	2.689159
14060	2005	4.625186	2.65261
14060	2006	4.63371	2.69721
14060	2007	4.62281	2.69397
14060	2008	4.585567	2.74503
14060	2009	4.594575	2.721548
14060	2010	4.577592	2.738003
14060	2011	4.538006	2.754807
14260	1975	4.498086	2.285123
14260	1976	4.511867	2.320702
14260	1977	4.544988	2.328133
14260	1978	4.582795	2.34593
14260	1979	4.757541	2.310446
14260	1980	4.60517	2.243578
14260	1981	4.627042	2.223958
14260	1982	4.494513	2.206548
14260	1983	4.500737	2.253053
14260	1984	4.464388	2.287322
14260	1985	4.466426	2.313021
14260	1986	4.462211	2.327232
14260	1987	4.416709	2.356442
14260	1988	4.387943	2.408791
14260	1989	4.391067	2.435711
14260	1990	4.386948	2.42372
14260	1991	4.383393	2.404335
14260	1992	4.410428	2.444523
14260	1993	4.472304	2.485765
14260	1994	4.527958	2.520127
14260	1995	4.550035	2.534209
14260	1996	4.544988	2.526655
14260	1997	4.537686	2.509391
14260	1998	4.54017	2.533367
14260	1999	4.538074	2.561215
14260	2000	4.526472	2.601434
14260	2001	4.550437	2.573543
14260	2002	4.56795	2.561484
14260	2003	4.590062	2.55372
14260	2004	4.633062	2.609558
14260	2005	4.740779	2.608798
14260	2006	4.922621	2.651699
